,標題,時間,作者,內文,留言作者,留言
760,[分享] 原子邦妮-不想就這樣結束,Mon Jan  1 21:26:25 2018,blueskymaple (☆大谷翔平我老公☆),"

現場演出：黑色畫家＋禿頭
(覺得蠻有渲染力的，不過禿頭還沒找到歌詞)
https://youtu.be/9OBWGmNYGws
--
無妄合作社
黑色畫家
作詞：無妄合作社
作曲：無妄合作社

飽食終日 無所事事
在鋼筋水泥下絕望而歌
庸庸碌碌 汲汲營營
哪裡有歡樂就往哪哭泣
過度勞動 少用頭腦
臥倒於暈眩的色彩裡頭
工廠放出的煙積成厚厚的雲
重重地壓在頭上

偷竊或行乞 他們不曾在意
殺死無聊 也殺死自己
隨時在這兒的牆塗上
黑色的印

--
很喜歡他們的「草根性」，
不管是唱法還是歌詞內容，
團員散發出胸無大志的無為，
但還是嘶吼出城市生活的無奈。
再聽到他們的另外一首歌「檳榔」，
頗有到東部渡假、無拘無束之感，
提醒我們在忙碌的生活中，
不妨停下腳步，
作一些喜歡的事情，
即便有害身體健康，
但卻能夠治療心理殘疾，
總是得兩害相權取其輕啊！(笑)

--
手機排版請見諒！

--
","['SUJO', 'john0liang', 'AngryYouth', 'xiaowei', 'GRAYPOINT', 'GRAYPOINT', 'GRAYPOINT', 'lu1992']","[': 推', ': 要補一下分類唷。', ': 超愛', ': 無妄現場超讚，今年有幸跟到三場XD', ': 感謝提醒，已修改！', ': https://youtu.be/5nov1tc_Ynw        今天才上的「檳', ': 榔」mv，太有fu啦！', ': 現場超爽']"
761,Re: [分享] 年,Mon Jan  1 21:55:32 2018,mibwithray (東別沒有派對),"
https://www.youtube.com/watch?v=jHTSxnG2D8I

其實歌名呂阿勒提戰記

就是reality戰記

每天玩著人生online

聽到這首有Final Fantasy 1 戰鬥配樂感的歌

覺得活著的人都很堅強的

在地圖大到不可思議的城市中找不到一個寶箱

還會被村民打壓的困難模式中

能一直level up

希望大家都能不斷揮舞手中那把希望的劍

然後找到志同道合的夥伴

繼續的破關下去

--
     　　　　⊿︿○ ))       ＝˙      ⊿_○
       　　　　 ∕〉                       ﹨〉
    　　　　　﹀﹨                        ∕﹨
說起來 我覺得我們之間不像是玩傳接球 而像是單方面的投球遊戲
只要把球丟給對方 遊戲就結束了 我 想試著玩玩投接球 和你一起
《熟男不結婚》                                 ψclark2644

--
",['soraka'],[': 這首好聽 在遇見你之前也超好聽']
762,無妄合作社 - 黑色畫家,Wed Jan  3 12:47:38 2018,GRAYPOINT (我一個人記住就好),"




1.買/賣/換：賣


2.交易項目：黃玠，臺中場，一張


3.交易價格：650。


4.交易時間：售出或活動開始前一日


5.交易地點：
臺北，捷運面交佳
外縣市以掛號寄出
費用我負擔
其他交付方式則依實際運費
由買方支付


6.備註：
因為我自己手殘買錯
所以降價求售
有需要的朋友再站內聯繫
謝謝


-----
Sent from JPTT on my Asus ASUS_Z017DA.

--
來自地底三萬呎的眷戀

--
","['john0liang', 'john0liang', 'john0liang', 'coco2501', 'Yanagi5566']","[': 賣我吧！', ': 抽獎抽到我了。 XDDD', ': http://i.imgur.com/Vazz4C0.jpg', ': 運氣好強啊 一定是之前的歌單太造福人群了XD', ': 恭喜']"
763,[分享] 小人 - 呂阿勒提戰記,Wed Jan  3 19:08:27 2018,clark2644 (一大片的風景),"

疑，感覺好像很多人都還不知道有個群組是嗎？

板上有創一個「PTT nmsmusic 聊天中」的LINE群！

再宣傳一次！不知道的快進來啊啊啊啊！

http://line.me/R/ti/g/9TnifyHS3K
http://i.imgur.com/7wLyygb.jpg



另外，還有一個很方便的行事曆。

首先請下載 TimeTree

http://timetr.ee/dl

不是詐騙連結，也不是業配。

單純是方便又好用。



還有還有，旗子跟貼紙都做好了！

旗子：

http://i.imgur.com/wm9MlJG.jpg

貼紙：

http://i.imgur.com/Km3Wiwp.jpg

大家遇到我可以找我拿貼紙唷！

我也有把貼紙給一些比較熟的板友。

如果，你也很常看表演，想要一起發送貼紙給板友的話。

歡迎跟我索取貼紙去發。



大概就是這樣！

今年希望可以認識更多一起看團的朋友唷！



目前預計會去的有，

0106 女孩與機器人 LONG TIME NO SING! 歲末巡迴

0119 黃玠 2018 冬。Love Me 巡迴演出-台中場

0324.25 大港開唱

0629 - 0701 覺醒音樂祭

\⊙▽⊙/ \⊙▽⊙/ \⊙▽⊙/ \⊙▽⊙/ \⊙▽⊙/

--
如果你喜歡這篇文章。
歡迎到這看看，我對喜歡過的每項事物寫下的記錄。

羨慕你們作著彩色的夢
https://www.facebook.com/j0hr125

--
","['rockcousins', 'e124939147', 'todd860103', 'dance1279', 'yungilin000']","[': 怎麼沒有人推', ': 推ㄍ', ': 推個 timetree網址過期了', ': 推推～什麼我錯過台中黃玠碰面的好機會了嗎QQ', ': 滿了QQ']"
764,[交易] 售 黃玠 台中場,Wed Jan  3 23:27:34 2018,ms10607 (來自傷心咖啡店),"
-------------------------------溫馨小提醒---------------------------------
                   發文前請詳閱公開板規並遵守法律規範
-------------------------以上文字可用ctrl+y刪除---------------------------


1.徵求內容：兩張票


2.時間：1/28


3.地點：台北面交可


4.備註：無

--
","['clark2644', 'nuclear211', 'Yanagi5566']","[': 應該去嘻哈版徵XDD', ': 嘻哈伴有廣大的卓伯源粉絲', ': 卓粉wwww']"
765,[閒聊] 「PTT nmsmusic 聊天中」的LINE群,Thu Jan  4 04:13:30 2018,john0liang (約翰想變強),"
","['john0liang', 'lili1392020', 'GRAYPOINT', 'mickkanw']","[': 讚啦！', ': 感謝整理', ': 辛苦了！', ': 水']"
766,[徵求] 吳卓源 《1:28》不插電台北場,Thu Jan  4 04:58:03 2018,NCTB984 (TAO),"
https://goo.gl/fWw9QL

跟著版友分享的2017歌單出爐

對比起來滿好玩的

一個版本是每個出來分享的版友對這首歌的共鳴
(嗚嗚 我也希望能發錢給所有人但站方規定上限20人)

這個則是與邊緣的大眾產生的共鳴XDDDD
(冰冷冷的收藏點閱率 (誤

總覺得有很多心中的遺珠之憾像喜歡的deca沒上街聲榜 嗚嗚 (艸


--
http://i.imgur.com/QjttQl5.jpg

Today Is A Beautiful Day


--
","['john0liang', 'Yanagi5566', 'fred5566a', 'Yanagi5566']","[': 我這幾天都在聽這個清單！ XD', ': 其實我偏愛版友版的歌單哈哈哈', ': 根本告五人 好樂團 房東的貓洗版xdd', ': 對 街聲超容易洗版的哈哈哈']"
767,Re: [公告] 歲末大紅包：2017好歌推薦！,Thu Jan  4 19:39:40 2018,Yanagi5566 (持續厭世中),"


1.買/賣/換：賣


2.交易項目：滅火器 1/19 高雄草舍  一張


3.交易價格：500


4.交易時間：演出前都行


5.交易地點：1/13-1/17  可高雄面交

                       外縣市掛號寄出   運費不用了

6.備註：因為突然有事去不了了啊啊啊啊！！   忍痛售出：（


--
",[],[]
768,[情報] 2017街聲50大歌曲,Thu Jan  4 23:43:38 2018,Yanagi5566 (持續厭世中),"




1.徵求內容： 如題目


2.時間： 一月


3.地點： 台中


4.備註：賣我賣我~

--
","['Yanagi5566', 'TtTt4', 'TtTt4']","[': 後天見！', ': 沒票不能明天見', ': = =']"
769,[交易] 售 滅火器 高雄,Fri Jan  5 13:19:05 2018,iwill21454 (1152),"

好險有人提起買票的事！

我買到了兩組10人套票了。

板聚聚起來！ XDDD

http://i.imgur.com/Il3C40y.jpg

http://i.imgur.com/YB8aMSf.jpg

--
如果你喜歡這篇文章。
歡迎到這看看，我對喜歡過的每項事物寫下的記錄。

羨慕你們作著彩色的夢
https://www.facebook.com/j0hr125

--
","['LINDAZON', 'Yanagi5566', 'cjcjovup', 'sodawang', 'todd860103', 'hsin770811', 'Ocashi', 'aaxxcv654']","[': 棒棒', ': 兩組也太多', ': YA~~~~~~~', ': 推推推', ': 太猛喇', ': 耶，怕胖萬歲', ': 跟不上  不知道哪裡還有十人團可以跟QQ', ': 怕胖粉專有湊票專區，很多人在找伴唷']"
770,[徵求] 9m88 台中場,Sat Jan  6 18:45:58 2018,TtTt4 (夜空飛行),"

1.徵求內容：9m88要來東京live了！看到這個消息太興奮了！！！
            想去看live但覺得有人一起去更好玩
            所以想要徵求當天在東京 而且喜歡9m88的人
            當天買3800円　預售票3300円　當然要買預售票！
            https://peatix.com/event/328832
            （連結為購票資訊）


2.時間：1/9 星期二 晚上19:30(19:00開放入場)


3.地點：青山月見ル君想フ
        http://www.moonromantic.com/?cat=6
        （附上地圖～很貼心吧！真的很希望有人可以一起來～）


4.備註：想一起去的人可以直接站內信～希望可以順利徵到人！！
        如果沒有徵到人，我還是會去的~

感謝！

--
",['Yanagi5566'],[': 嗚嗚 好想去日本']
771,[閒聊] 0204 怕胖團 台中場 板聚囉！,Sat Jan  6 21:01:52 2018,john0liang (約翰想變強),"



1.徵求內容： 票


2.時間： 一月


3.地點： 台中 及其他

沒票了qq 補自述自述

--
","['clark2644', 'Yanagi5566', 'AngryYouth', 'vh2627']","[': 板規注意', ': （偷偷說這裡是不告不理原則所以沒關係啦哈哈）', ': 壞', ': 壞']"
772,[徵求] 1/9東京青山 一起聽9m88的live ,Sat Jan  6 23:10:57 2018,uuiooptw (好運快來),"
1.買/賣/換：

賣

2.交易項目/交易價格：

TRASH/ 歸零/ 親筆簽名專輯..............$490
https://imgur.com/a/BpZiu

Foo Fighters/ Sonic Highways(全新)......$390
https://imgur.com/a/ZwEw5

Nirvana/ NEVERMIND/ 20週年雙CD版本......已售出
https://imgur.com/a/mLpka

ACDC/ Rock Or Bust......................已售出
https://imgur.com/a/Hblie

3.交易時間/地點：

可以開蝦皮賣場哦～

4.備註：

家裡最近搬家，找到一些沒有在聽的專輯～
希望可以找到有緣人把它們帶回家～
不忍心看它們被冷落在角落呀QQ
價錢可站內小議^^
台中南屯可面交～

--
","['Yanagi5566', 'cra2y37037', 'Yanagi5566', 'faketw']","[': 推 家裡有一張nevermind!', ': Nevermind真的超經典!!!', ': 原PO不考慮收藏NEVERMIND嗎ㄏㄏ', ': 因為我已經有一張了哈哈']"
773,[徵求] 9m88跟吳卓源,Sun Jan  7 12:34:04 2018,lateao (內褲超人),"
1.徵求內容：9m88


2.時間：今天


3.地點：台中Forro cafe


4.備註：意者站內信

--
",[],[]
774,[交易] 幾張專輯出清～,Sun Jan  7 13:42:11 2018,faketw (faketw),"
求吳卓源或9m88台中台北場皆可

求兩張票 一張票也可以

聯絡方式：站內信

跪求了QQ

--
",[],[]
775,[徵求] 今天台中9m88,Sun Jan  7 21:43:43 2018,monicaadidas (Ｍ。),"
昨天去看了好久沒看的「女孩與機器人」。

這次演出的地點在「洞穴」！

下著大雨，索性決定開車去看表演。

先是找停車位找了一陣子，最後決定停到立德公有停車場，費用一小時20元。

雖然離目的地有些距離，但是走一小段路也就到了。

第一次去「洞穴」，進去之後，頓時有種別有洞天的感覺啊。

裡面有個小酒吧，還有一小塊區域有著桌椅跟舒服的沙發區。

來看表演的人感覺好像沒有到很多？是說我自己也很久沒有看他們的現場演出就是。

表演開始前，有看到 Riin 跟 Jungle 先走出來過。

但是表演的時候，我一開始沒有看到 Jumgle ，還想說奇怪，人怎麼不見了。

後來才注意到他在舞台的另一邊忙著， Riin 後來有說明他在那邊處理聲音的部份！



節目單上那樣寫著，

------------------------------------------------------------------------------

經過兩年的Seek and Hide

終於整理好全新樣貌,要跟大家見面



不管你是從哪裡開始

請到現場再次認識我們



現在的機器人多了好多,而女孩仍只有一個

節拍微醺的時候,一起自動導航先

在飛太高之前,快來拉住我

------------------------------------------------------------------------------

以前看現場表演的時候，印象中總是看到 Riin Jungle 蛋 跟 江爆 。

昨天的機器人則是有 黃浩庭 跟 SEL (如果我有聽錯還請指正) 。

這樣的陣容當然也是是我第一次看到就是。 XD

整場表演看得很開心，沒有很多人，看起來超舒服的了！

只是好可惜，不知道為何沒有唱到10點。 QQ



附上隨手拍的幾張照片，

https://imgur.com/a/4wDIx

還有錄下來的兩首歌，

女孩與機器人 - 為所欲為

https://www.youtube.com/watch?v=hTUutJjdSwk

女孩與機器人 - 少年維持著煩惱 (Cover)

https://www.youtube.com/watch?v=kYX7qYVeAu8

--
如果你喜歡這篇文章。
歡迎到這看看，我對喜歡過的每項事物寫下的記錄。

羨慕你們作著彩色的夢
https://www.facebook.com/j0hr125

--
","['TtTt4', 'xiaowei', 'Yanagi5566', 'john0liang']","[': 推', ': 想衝桃園場XD', ': 洞穴旁邊記得有一個停車場？', ': 那個是旅館的，外車不能停。 QQ']"
776,[徵求] 吳卓源&9m88,Mon Jan  8 21:10:06 2018,kevin5416789 (kevinchen),"
徵求內容：如題

時間：1/28

備註：真的好喜歡她的聲音
但當我知道有這個演出的時候票已經全部售完了

在這裡徵1或2張票
如果你有多買或是有朋友突然不能去請成全我

聯絡方式：站內信

--
",[],[]
777,[心得] LONG TIME NO SING 女孩與機器人歲末巡演,Wed Jan 10 14:33:11 2018,john0liang (約翰想變強),"
如題   站在ibon附近結果被搶先了
所以沒買到 好生氣!

--
",[],[]
778,[徵求] 求吳卓源 julia 《1:28》台北場,Thu Jan 11 14:19:03 2018,annie50131 (Ingan),"

1.徵求內容：徵一張，郵寄可，價格就原價350+郵寄掛號費50


2.時間：2/9


3.地點：小地方展演空間


4.備註:才兩分鐘就完售了QQ  希望有多的票的大大願意割愛

-----
Sent from JPTT on my Samsung SM-A710Y.

--
",[],[]
779,[徵求] 3/31 顏社演唱會門票2~3張,Fri Jan 12 04:30:58 2018,d8a2v8i1d4 (Barney93),"

徵求內容：如題

時間：1/21

備註：
記得要買票的時候已經售完.......
徵求2張票，如果能賣我真的會很感激不盡
來我店裡吃火鍋吃到你開心都可以.......

聯絡方式：站內信

-----
Sent from JPTT on my Asus ASUS_Z012DA.

--
",[],[]
780,[徵求]求票2/9 Vast&Hazy 新歌秘密試聽台北場,Fri Jan 12 12:23:43 2018,ericyo (yaming),"



1.買/賣/換：賣


2.交易項目：大港鐵鳥，二張


3.交易價格：單張1950，二張3800。


4.交易時間：售出或活動開始前一日


5.交易地點：
臺北，捷運面交佳
外縣市以掛號寄出
費用我負擔
其他交付方式則依實際運費
由買方支付


6.備註：
因為有事無法前往(我恨啊啊啊啊)
所以稍微降價求售
有需要的朋友再站內聯繫
謝謝




-----
Sent from JPTT on my Asus ASUS_Z017DA.

--
來自地底三萬呎的眷戀

--
",['ms10607'],[': 已售出']
781,[徵求] 求吳卓源1/21高雄場兩張票!!!,Sat Jan 13 00:01:51 2018,ZW80s (ZW),"

1.買/賣/換：賣


2.交易項目：大鵬灣賽道音樂節，兩張


3.交易價格：兩張一起賣 800(可議)


4.交易時間：售出或到1/19


5.交易地點：面交佳，1/19前台中西屯面交，19晚上嘉義面交，外縣市可掛號寄出(郵資我出)


6.備註：抽到粉絲專頁送的票
喬不出時間可去 故售出QQ
有需要的趕快站內我吧~
感謝

http://i.imgur.com/YGiWpWQ.jpg

-----
Sent from JPTT on my Samsung SM-A720F.

--
推 Miriamlai: 我看成機場人，想說是啥。（滿頭問好） 04/25 01:15
推 HKDW: 請問樓上 滿頭問好是頭上冒出 您好您好您好您好您好您好您好 04/25 02:09
→ HKDW: 您好您好您好您好您好您好您好您好您好您好您好您好您好您好 04/25 02:09
→ HKDW: 手機當機啦幹 04/25 02:09
推 s8510785107: 三樓一個伐伐伐伐伐伐伐伐伐伐木工的概念 04/25 04:53
推 zhttp: 三樓是擅長問候別人的朋友呢 04/25 05:32

--
","['Miriamlai', 'HKDW', 'HKDW', 'HKDW', 's8510785107', 'zhttp', 'rainbowlian', 'micky0803', 'tk930732']","[': 我看成機場人，想說是啥。（滿頭問好）', ': 請問樓上 滿頭問好是頭上冒出 您好您好您好您好您好您好您好', ': 您好您好您好您好您好您好您好您好您好您好您好您好您好您好', ': 手機當機啦幹', ': 三樓一個伐伐伐伐伐伐伐伐伐伐木工的概念', ': 三樓是擅長問候別人的朋友呢', ': ...有人在賣公關票的嗎', ': 這樣可以嗎..', ': 雖然不行但還是有人會想要撿便宜']"
